"date","time","network","text","link","media"
"2026-07-19","10:30","TikTok","Sabias que... Podes amar e, ainda assim, afastar-te. Ambas as verdades cabem em ti.

#fyp #foryou #inteireza #integridade #unidade #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0049.mp4"
"2026-07-20","10:00","Instagram","Sabias que...

Ser inteira é deixares todas as cores caberem no mesmo arco-íris.

Vivianne dos Santos · seteveus.space

.
.
.

#inteireza #integridade #unidade #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0050.mp4"
"2026-07-20","10:30","TikTok","Sabias que... Ser inteira é deixares todas as cores caberem no mesmo arco-íris.

#fyp #foryou #inteireza #integridade #unidade #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0050.mp4"
"2026-07-21","10:00","Instagram","Sabias que...

Ao acordar, agradece ao teu corpo antes de pedires algo dele.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0051.mp4"
"2026-07-21","10:30","TikTok","Sabias que... Ao acordar, agradece ao teu corpo antes de pedires algo dele.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0051.mp4"
"2026-07-22","10:00","Instagram","Sabias que...

O teu corpo já sabia, antes de tu pensares. Volta a ele. É casa.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0052.mp4"
"2026-07-22","10:30","TikTok","Sabias que... O teu corpo já sabia, antes de tu pensares. Volta a ele. É casa.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0052.mp4"
"2026-07-23","10:00","Instagram","Sabias que...

As raízes confiam no escuro. Por isso é que as flores podem confiar na luz. Tu também.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0053.mp4"
"2026-07-23","10:30","TikTok","Sabias que... As raízes confiam no escuro. Por isso é que as flores podem confiar na luz. Tu também.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0053.mp4"
"2026-07-24","10:00","Instagram","Sabias que...

Bebe água ao acordar. É a primeira forma de dizeres 'amo-te' ao teu corpo.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0054.mp4"
"2026-07-24","10:30","TikTok","Sabias que... Bebe água ao acordar. É a primeira forma de dizeres 'amo-te' ao teu corpo.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0054.mp4"
"2026-07-25","10:00","Instagram","Sabias que...

Move o corpo um pouco hoje. A vida começa a circular onde a respiração entra.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0055.mp4"
"2026-07-25","10:30","TikTok","Sabias que... Move o corpo um pouco hoje. A vida começa a circular onde a respiração entra.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0055.mp4"
"2026-07-26","10:00","Instagram","Sabias que...

Ouvir o cansaço também é cuidado. Honra-o sem culpa.

Vivianne dos Santos · seteveus.space

.
.
.

#corpo #respiracao #embodiment #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0056.mp4"
"2026-07-26","10:30","TikTok","Sabias que... Ouvir o cansaço também é cuidado. Honra-o sem culpa.

#fyp #foryou #corpo #respiracao #embodiment #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0056.mp4"
"2026-07-27","10:00","Instagram","Sabias que...

Avança um passo, mesmo sem ver o caminho. A aurora também não pede licença para chegar.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0057.mp4"
"2026-07-27","10:30","TikTok","Sabias que... Avança um passo, mesmo sem ver o caminho. A aurora também não pede licença para chegar.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0057.mp4"
"2026-07-28","10:00","Instagram","Sabias que...

O que está para ti não passa por ti sem te tocar. Confia.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0058.mp4"
"2026-07-28","10:30","TikTok","Sabias que... O que está para ti não passa por ti sem te tocar. Confia.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0058.mp4"
"2026-07-29","10:00","Instagram","Sabias que...

As raízes confiam no escuro. Por isso é que as flores podem confiar na luz.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0059.mp4"
"2026-07-29","10:30","TikTok","Sabias que... As raízes confiam no escuro. Por isso é que as flores podem confiar na luz.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0059.mp4"
"2026-07-30","10:00","Instagram","Sabias que...

O atraso que sentes é, quase sempre, preparação. Continua.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0060.mp4"
"2026-07-30","10:30","TikTok","Sabias que... O atraso que sentes é, quase sempre, preparação. Continua.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0060.mp4"
"2026-07-31","10:00","Instagram","Sabias que...

O vento não tenta controlar as folhas. Simplesmente sopra. Tu também. Confia no teu soltar.

Vivianne dos Santos · seteveus.space

.
.
.

#autoperdao #liberta #recomeço #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0061.mp4"
"2026-07-31","10:30","TikTok","Sabias que... O vento não tenta controlar as folhas. Simplesmente sopra. Tu também. Confia no teu soltar.

#fyp #foryou #autoperdao #liberta #recomeço #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0061.mp4"
"2026-08-01","10:00","Instagram","Sabias que...

Confiar não é ter a certeza. É caminhares mesmo sem ela, com leveza.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0062.mp4"
"2026-08-01","10:30","TikTok","Sabias que... Confiar não é ter a certeza. É caminhares mesmo sem ela, com leveza.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0062.mp4"
"2026-08-02","10:00","Instagram","Sabias que...

Começa o dia a notar três pequenas bênçãos. A gratidão multiplica o que existe.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0063.mp4"
"2026-08-02","10:30","TikTok","Sabias que... Começa o dia a notar três pequenas bênçãos. A gratidão multiplica o que existe.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0063.mp4"
"2026-08-03","10:00","Instagram","Sabias que...

O pássaro agradece ao ramo pousando nele todas as manhãs. Tu também. Confia no teu gesto.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0064.mp4"
"2026-08-03","10:30","TikTok","Sabias que... O pássaro agradece ao ramo pousando nele todas as manhãs. Tu também. Confia no teu gesto.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0064.mp4"
"2026-08-04","10:00","Instagram","Sabias que...

Há, no banal, um néctar escondido. Só os atentos o sabem colher.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0065.mp4"
"2026-08-04","10:30","TikTok","Sabias que... Há, no banal, um néctar escondido. Só os atentos o sabem colher.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0065.mp4"
"2026-08-05","10:00","Instagram","Sabias que...

A abelha agradece à flor simplesmente por voltar. Tu também. Confia no teu regresso.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0066.mp4"
"2026-08-05","10:30","TikTok","Sabias que... A abelha agradece à flor simplesmente por voltar. Tu também. Confia no teu regresso.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0066.mp4"
"2026-08-06","10:00","Instagram","Sabias que...

Agradecer é o gesto mais leve que multiplica a beleza onde já existe.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0067.mp4"
"2026-08-06","10:30","TikTok","Sabias que... Agradecer é o gesto mais leve que multiplica a beleza onde já existe.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0067.mp4"
"2026-08-07","10:00","Instagram","Sabias que...

O orvalho nasce sem ser visto e alimenta tudo o que toca. Tu também. Confia no teu gesto.

Vivianne dos Santos · seteveus.space

.
.
.

#gratidao #gratitude #abundancia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0068.mp4"
"2026-08-07","10:30","TikTok","Sabias que... O orvalho nasce sem ser visto e alimenta tudo o que toca. Tu também. Confia no teu gesto.

#fyp #foryou #gratidao #gratitude #abundancia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0068.mp4"
"2026-08-08","10:00","Instagram","Sabias que...

O pardal encontra alegria num grão. Tu também. Confia no que é pequeno.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0069.mp4"
"2026-08-08","10:30","TikTok","Sabias que... O pardal encontra alegria num grão. Tu também. Confia no que é pequeno.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0069.mp4"
"2026-08-09","10:00","Instagram","Sabias que...

A brisa não precisa de razão para soprar. Tu também. Confia na tua alegria.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0070.mp4"
"2026-08-09","10:30","TikTok","Sabias que... A brisa não precisa de razão para soprar. Tu também. Confia na tua alegria.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0070.mp4"
"2026-08-10","10:00","Instagram","Sabias que...

A bolha de sabão não tenta durar. Simplesmente brilha. Tu também. Confia no teu instante.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0071.mp4"
"2026-08-10","10:30","TikTok","Sabias que... A bolha de sabão não tenta durar. Simplesmente brilha. Tu também. Confia no teu instante.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0071.mp4"
"2026-08-11","10:00","Instagram","Sabias que...

O arco-íris aparece sem avisar e vai-se sem pedir. Tu também. Confia no que chega.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0072.mp4"
"2026-08-11","10:30","TikTok","Sabias que... O arco-íris aparece sem avisar e vai-se sem pedir. Tu também. Confia no que chega.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0072.mp4"
"2026-08-12","10:00","Instagram","Sabias que...

A lagarta não sabe que vai voar. Tu também. Confia no que ainda não imaginas.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0073.mp4"
"2026-08-12","10:30","TikTok","Sabias que... A lagarta não sabe que vai voar. Tu também. Confia no que ainda não imaginas.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0073.mp4"
"2026-08-13","10:00","Instagram","Sabias que...

O grilo canta porque existe noite. Tu também. Confia na tua canção.

Vivianne dos Santos · seteveus.space

.
.
.

#alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0074.mp4"
"2026-08-13","10:30","TikTok","Sabias que... O grilo canta porque existe noite. Tu também. Confia na tua canção.

#fyp #foryou #alegria #alegriasimples #pequenasalegrias #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0074.mp4"
"2026-08-14","10:00","Instagram","Sabias que...

A pétala cai sem medo do chão. Tu também. Confia no teu pousar.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0075.mp4"
"2026-08-14","10:30","TikTok","Sabias que... A pétala cai sem medo do chão. Tu também. Confia no teu pousar.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0075.mp4"
"2026-08-15","10:00","Instagram","Sabias que...

A madrugada não se repete e mesmo assim volta. Tu também. Confia na tua manhã.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0076.mp4"
"2026-08-15","10:30","TikTok","Sabias que... A madrugada não se repete e mesmo assim volta. Tu também. Confia na tua manhã.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0076.mp4"
"2026-08-16","10:00","Instagram","Sabias que...

A beleza não está só na pétala. Está também na coragem de se abrir. Tu também.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0077.mp4"
"2026-08-16","10:30","TikTok","Sabias que... A beleza não está só na pétala. Está também na coragem de se abrir. Tu também.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0077.mp4"
"2026-08-17","10:00","Instagram","Sabias que...

Respirar é um pequeno milagre repetido. E ninguém te cobra a entrada.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0078.mp4"
"2026-08-17","10:30","TikTok","Sabias que... Respirar é um pequeno milagre repetido. E ninguém te cobra a entrada.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0078.mp4"
"2026-08-18","10:00","Instagram","Sabias que...

Olha para a luz da manhã como olharias para um milagre. Porque é.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0079.mp4"
"2026-08-18","10:30","TikTok","Sabias que... Olha para a luz da manhã como olharias para um milagre. Porque é.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0079.mp4"
"2026-08-19","10:00","Instagram","Sabias que...

A tua existência rima com algo. Estás só a aprender o poema. E isso já é vida.

Vivianne dos Santos · seteveus.space

.
.
.

#beleza #poesiadavida #manhã #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0080.mp4"
"2026-08-19","10:30","TikTok","Sabias que... A tua existência rima com algo. Estás só a aprender o poema. E isso já é vida.

#fyp #foryou #beleza #poesiadavida #manhã #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0080.mp4"
"2026-08-20","10:00","Instagram","Sabias que...

A semente cresce no escuro antes de ver a luz. Tu também. Confia no que ainda não se vê.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0081.mp4"
"2026-08-20","10:30","TikTok","Sabias que... A semente cresce no escuro antes de ver a luz. Tu também. Confia no que ainda não se vê.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0081.mp4"
"2026-08-21","10:00","Instagram","Sabias que...

O rio encontra sempre o caminho, mesmo quando a pedra resiste. Tu também. Confia no teu fluxo.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0082.mp4"
"2026-08-21","10:30","TikTok","Sabias que... O rio encontra sempre o caminho, mesmo quando a pedra resiste. Tu também. Confia no teu fluxo.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0082.mp4"
"2026-08-22","10:00","Instagram","Sabias que...

A lua esvazia-se para voltar a encher-se. Tu também. Confia nos teus ciclos.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0083.mp4"
"2026-08-22","10:30","TikTok","Sabias que... A lua esvazia-se para voltar a encher-se. Tu também. Confia nos teus ciclos.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0083.mp4"
"2026-08-23","10:00","Instagram","Sabias que...

A árvore curva-se ao vento e não parte. Tu também sabes. Confia na tua raiz.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0084.mp4"
"2026-08-23","10:30","TikTok","Sabias que... A árvore curva-se ao vento e não parte. Tu também sabes. Confia na tua raiz.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0084.mp4"
"2026-08-24","10:00","Instagram","Sabias que...

O silêncio precede toda a canção. Tu também. Confia na tua pausa.

Vivianne dos Santos · seteveus.space

.
.
.

#suavidade #descanso #equilibrio #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0085.mp4"
"2026-08-24","10:30","TikTok","Sabias que... O silêncio precede toda a canção. Tu também. Confia na tua pausa.

#fyp #foryou #suavidade #descanso #equilibrio #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0085.mp4"
"2026-08-25","10:00","Instagram","Sabias que...

A noite mais escura anuncia o amanhecer. Tu também sabes. Confia no teu tempo.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0086.mp4"
"2026-08-25","10:30","TikTok","Sabias que... A noite mais escura anuncia o amanhecer. Tu também sabes. Confia no teu tempo.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0086.mp4"
"2026-08-26","10:00","Instagram","Sabias que...

A borboleta passou pelo casulo para abrir asas. Tu também. Confia na tua passagem.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0087.mp4"
"2026-08-26","10:30","TikTok","Sabias que... A borboleta passou pelo casulo para abrir asas. Tu também. Confia na tua passagem.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0087.mp4"
"2026-08-27","10:00","Instagram","Sabias que...

A montanha não tem pressa de chegar ao céu. Tu também sabes. Confia no teu passo.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0088.mp4"
"2026-08-27","10:30","TikTok","Sabias que... A montanha não tem pressa de chegar ao céu. Tu também sabes. Confia no teu passo.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0088.mp4"
"2026-08-28","10:00","Instagram","Sabias que...

A chuva alimenta o que parecia morto. Tu também. Confia no que volta.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0089.mp4"
"2026-08-28","10:30","TikTok","Sabias que... A chuva alimenta o que parecia morto. Tu também. Confia no que volta.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0089.mp4"
"2026-08-29","10:00","Instagram","Sabias que...

O fogo precisa de respirar para arder. Tu também. Confia no teu espaço.

Vivianne dos Santos · seteveus.space

.
.
.

#suavidade #descanso #equilibrio #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0090.mp4"
"2026-08-29","10:30","TikTok","Sabias que... O fogo precisa de respirar para arder. Tu também. Confia no teu espaço.

#fyp #foryou #suavidade #descanso #equilibrio #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0090.mp4"
"2026-08-30","10:00","Instagram","Sabias que...

O lótus nasce na lama e não se suja. Tu também. Confia na tua pureza.

Vivianne dos Santos · seteveus.space

.
.
.

#autoamor #amorproprio #selflove #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0091.mp4"
"2026-08-30","10:30","TikTok","Sabias que... O lótus nasce na lama e não se suja. Tu também. Confia na tua pureza.

#fyp #foryou #autoamor #amorproprio #selflove #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0091.mp4"
"2026-08-31","10:00","Instagram","Sabias que...

O lótus fecha à noite e reabre ao amanhecer. Tu também. Confia no teu recomeço.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0092.mp4"
"2026-08-31","10:30","TikTok","Sabias que... O lótus fecha à noite e reabre ao amanhecer. Tu também. Confia no teu recomeço.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0092.mp4"
"2026-09-01","10:00","Instagram","Sabias que...

O lótus precisa do lodo para se erguer. Tu também. Confia no que te formou.

Vivianne dos Santos · seteveus.space

.
.
.

#autoperdao #liberta #recomeço #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0093.mp4"
"2026-09-01","10:30","TikTok","Sabias que... O lótus precisa do lodo para se erguer. Tu também. Confia no que te formou.

#fyp #foryou #autoperdao #liberta #recomeço #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0093.mp4"
"2026-09-02","10:00","Instagram","Sabias que...

A borboleta não se lembra de ter sido lagarta. Tu também. Confia na tua transformação.

Vivianne dos Santos · seteveus.space

.
.
.

#florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0094.mp4"
"2026-09-02","10:30","TikTok","Sabias que... A borboleta não se lembra de ter sido lagarta. Tu também. Confia na tua transformação.

#fyp #foryou #florescer #lotusflower #lotus #paciencia #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0094.mp4"
"2026-09-03","10:00","Instagram","Sabias que...

A borboleta descansa antes de abrir as asas. Tu também. Confia na tua pausa.

Vivianne dos Santos · seteveus.space

.
.
.

#suavidade #descanso #equilibrio #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0095.mp4"
"2026-09-03","10:30","TikTok","Sabias que... A borboleta descansa antes de abrir as asas. Tu também. Confia na tua pausa.

#fyp #foryou #suavidade #descanso #equilibrio #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0095.mp4"
"2026-09-04","10:00","Instagram","Sabias que...

Nenhuma borboleta nasce a voar. Tu também. Confia no teu processo.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0096.mp4"
"2026-09-04","10:30","TikTok","Sabias que... Nenhuma borboleta nasce a voar. Tu também. Confia no teu processo.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0096.mp4"
"2026-09-05","10:00","Instagram","Sabias que...

O girassol segue o sol mesmo nos dias cinzentos. Tu também. Confia na tua direção.

Vivianne dos Santos · seteveus.space

.
.
.

#confianca #fé #fluir #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0097.mp4"
"2026-09-05","10:30","TikTok","Sabias que... O girassol segue o sol mesmo nos dias cinzentos. Tu também. Confia na tua direção.

#fyp #foryou #confianca #fé #fluir #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0097.mp4"
"2026-09-06","10:00","Instagram","Sabias que...

Os girassóis viram-se uns para os outros quando o sol falta. Tu também. Confia em quem te rodeia.

Vivianne dos Santos · seteveus.space

.
.
.

#presenca #mindfulness #aquiagora #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0098.mp4"
"2026-09-06","10:30","TikTok","Sabias que... Os girassóis viram-se uns para os outros quando o sol falta. Tu também. Confia em quem te rodeia.

#fyp #foryou #presenca #mindfulness #aquiagora #viviannedossantos #seteveus #manhãs #moçambique","","vsq-0098.mp4"
"2026-09-07","10:00","Instagram","Sabias que...

O girassol nasce alto porque a raiz vai fundo. Tu também. Confia na tua base.

Vivianne dos Santos · seteveus.space

.
.
.

#sonhar #manifestar #raizes #viviannedossantos #seteveus #escoladosveus #manhãs #despertar #consciencia #espiritualidade #moçambique #maputo","","vsq-0099.mp4"
